id,age,balance,housing,loan,campaign,Cluster
20498,41,557.0,1,1,4,0
20499,36,871.0,0,0,3,1
20500,45,328.0,1,0,4,0
20501,52,2347.0,0,1,3,1
20502,35,77.0,0,0,4,1
20503,37,4044.0,0,0,4,1
20504,54,19213.0,0,0,6,1
20505,47,0.0,0,0,2,1
20506,32,-114.0,0,0,2,1
20507,53,8449.0,0,0,2,1
20508,50,5907.0,1,1,2,0
20509,33,2481.0,0,0,2,1
20510,30,850.0,0,0,2,1
20511,44,614.0,0,0,4,1
20512,31,1836.0,1,0,2,0
20513,30,1038.0,0,0,2,1
20514,53,-1.0,0,0,2,1
20515,35,1067.0,0,1,6,1
20516,33,329.0,0,0,2,1
20517,30,281.0,0,0,2,1
20518,42,759.0,0,0,3,1
20519,30,368.0,1,0,2,0
20520,30,-672.0,0,0,2,1
20521,43,-526.0,0,0,2,1
20522,59,0.0,0,0,2,1
20523,33,2024.0,0,0,2,1
20524,33,3243.0,0,0,4,1
20525,39,1986.0,0,0,6,1
20526,34,2835.0,1,0,2,0
20527,52,3508.0,0,0,2,1
20528,54,11563.0,1,0,2,0
20529,45,1951.0,0,0,2,1
20530,52,544.0,0,0,2,1
20531,33,1504.0,0,0,2,1
20532,49,350.0,0,0,6,1
20533,46,2269.0,1,0,2,0
20534,35,53.0,0,1,4,1
20535,34,897.0,0,0,4,1
20536,30,1466.0,0,0,4,1
20537,59,59.0,0,0,2,1
20538,33,1399.0,0,0,4,1
20539,38,0.0,0,0,2,1
20540,31,1368.0,1,0,4,0
20541,48,148.0,0,0,2,1
20542,34,-136.0,1,1,2,0
20543,31,86.0,0,0,4,1
20544,52,273.0,1,0,2,0
20545,54,1411.0,0,0,2,1
20546,35,0.0,0,0,2,1
20547,57,396.0,0,0,2,1
20548,45,3241.0,0,0,2,1
20549,57,6004.0,1,0,6,0
20550,34,23919.0,0,0,2,1
20551,30,894.0,0,0,6,1
20552,47,-1854.0,1,1,2,0
20553,37,117.0,0,0,4,1
20554,58,108.0,0,0,4,1
20555,38,382.0,1,0,2,0
20556,54,1146.0,1,0,2,0
20557,44,93.0,0,0,2,1
20558,43,25.0,0,0,2,1
20559,57,8897.0,1,0,2,0
20560,38,508.0,1,1,2,0
20561,46,190.0,1,0,2,0
20562,57,2714.0,0,0,2,1
20563,41,1631.0,1,0,2,0
20564,49,579.0,0,0,4,1
20565,32,720.0,0,0,4,1
20566,38,940.0,0,0,7,1
20567,31,4089.0,0,0,3,1
20568,46,548.0,0,0,4,1
20569,58,175.0,0,0,4,1
20570,30,1567.0,1,0,4,0
20571,33,209.0,0,0,4,1
20572,30,812.0,0,0,4,1
20573,45,362.0,0,0,4,1
20574,54,658.0,0,0,4,1
20575,35,432.0,0,0,8,1
20576,49,4751.0,0,0,4,1
20577,55,134.0,0,0,16,1
20578,45,2552.0,0,0,7,1
20579,30,0.0,0,0,3,1
20580,52,106.0,0,0,4,1
20581,54,1849.0,0,0,4,1
20582,30,23.0,0,0,4,1
20583,42,487.0,1,0,4,0
20584,38,1478.0,0,0,4,1
20585,34,157.0,1,0,2,0
20586,31,350.0,1,0,2,0
20587,34,0.0,0,0,4,1
20588,39,1424.0,1,0,2,0
20589,50,2296.0,0,0,2,1
20590,35,1511.0,1,0,4,0
20591,60,711.0,0,0,4,1
20592,36,12.0,0,0,2,1
20593,47,434.0,0,0,4,1
20594,60,131.0,0,0,6,1
20595,33,1071.0,0,0,4,1
20596,59,7586.0,0,0,6,1
20597,48,426.0,1,1,2,0
20598,30,222.0,1,0,4,0
20599,49,1456.0,0,0,4,1
20600,58,842.0,0,0,2,1
20601,55,1011.0,1,0,2,0
20602,31,1514.0,0,0,2,1
20603,54,3473.0,1,0,2,0
20604,49,128.0,0,0,2,1
20605,60,1141.0,0,0,4,1
20606,31,596.0,0,0,4,1
20607,34,496.0,0,0,6,1
20608,45,43.0,0,0,4,1
20609,43,1627.0,0,0,4,1
20610,30,67.0,0,0,4,1
20611,57,0.0,0,0,4,1
20612,59,566.0,0,0,4,1
20613,32,1325.0,0,0,2,1
20614,55,388.0,0,0,2,1
20615,49,53.0,0,0,6,1
20616,36,1072.0,1,0,2,0
20617,52,1579.0,0,1,2,1
20618,49,553.0,0,0,8,1
20619,50,258.0,0,0,6,1
20620,40,1694.0,0,0,6,1
20621,41,8553.0,1,0,12,0
20622,49,408.0,0,0,4,1
20623,38,1223.0,0,0,5,1
20624,49,599.0,0,0,1,1
20625,31,1858.0,0,0,3,1
20626,48,286.0,0,0,1,1
20627,54,1173.0,0,0,8,1
20628,31,208.0,0,0,7,1
20629,31,297.0,0,0,1,1
20630,46,2278.0,0,0,5,1
20631,34,3679.0,1,0,1,0
20632,34,520.0,1,0,4,0
20633,47,27.0,0,0,4,1
20634,39,271.0,1,0,1,0
20635,54,153.0,0,0,5,1
20636,31,1289.0,1,0,3,0
20637,42,250.0,0,1,3,1
20638,31,36.0,0,0,3,1
20639,33,87.0,0,0,1,1
20640,30,9634.0,0,0,5,1
20641,47,545.0,1,0,3,0
20642,54,4943.0,0,0,11,1
20643,54,1659.0,0,0,5,1
20644,40,4396.0,0,0,3,1
20645,31,391.0,1,0,3,0
20646,47,568.0,1,0,1,0
20647,32,11431.0,0,0,5,1
20648,32,2414.0,0,0,4,1
20649,59,278.0,0,0,3,1
20650,58,528.0,0,0,3,1
20651,33,519.0,0,0,3,1
20652,47,570.0,0,0,3,1
20653,48,3020.0,0,0,3,1
20654,50,1240.0,0,0,2,1
20655,45,424.0,1,1,5,0
20656,60,781.0,1,1,5,0
20657,32,1310.0,0,0,3,1
20658,42,166.0,0,0,4,1
20659,49,-96.0,0,1,3,1
20660,30,317.0,0,0,8,1
20661,32,1732.0,0,0,4,1
20662,30,349.0,0,0,3,1
20663,47,800.0,0,0,5,1
20664,48,1355.0,0,0,7,1
20665,51,771.0,0,1,3,1
20666,54,479.0,0,0,3,1
20667,37,3665.0,0,0,3,1
20668,54,1037.0,0,0,4,1
20669,52,692.0,1,0,9,0
20670,44,244.0,1,0,4,0
20671,36,0.0,0,0,3,1
20672,49,3779.0,1,0,9,0
20673,48,9622.0,0,0,6,1
20674,59,349.0,0,0,4,1
20675,33,621.0,0,0,5,1
20676,33,1674.0,1,0,7,0
20677,36,295.0,0,0,6,1
20678,48,260.0,0,0,5,1
20679,44,267.0,0,1,3,1
20680,55,568.0,0,0,10,1
20681,50,106.0,0,0,2,1
20682,30,4210.0,0,0,4,1
20683,58,2609.0,0,0,5,1
20684,32,3199.0,0,0,3,1
20685,56,1167.0,0,0,9,1
20686,44,781.0,1,0,5,0
20687,32,3095.0,0,0,10,1
20688,33,2695.0,1,0,3,0
20689,31,745.0,0,0,4,1
20690,51,2254.0,0,0,3,1
20691,43,378.0,0,1,4,1
20692,41,416.0,1,0,2,0
20693,34,966.0,1,0,3,0
20694,50,2065.0,0,0,2,1
20695,57,0.0,0,0,3,1
20696,33,-285.0,1,0,3,0
20697,49,12531.0,0,0,8,1
20698,50,1824.0,1,0,8,0
20699,41,204.0,0,0,7,1
20700,60,878.0,0,0,2,1
20701,34,1293.0,1,0,2,0
20702,45,2476.0,0,0,2,1
20703,55,0.0,0,0,2,1
20704,33,0.0,0,0,2,1
20705,45,7353.0,0,0,2,1
20706,55,1642.0,0,0,2,1
20707,52,200.0,0,0,2,1
20708,52,1076.0,1,0,2,0
20709,33,6325.0,0,0,2,1
20710,45,2096.0,0,0,2,1
20711,52,2488.0,0,0,2,1
20712,46,3570.0,0,0,2,1
20713,37,137.0,0,0,6,1
20714,46,3984.0,0,0,2,1
20715,52,-384.0,1,0,4,0
20716,57,0.0,0,0,2,1
20717,38,4723.0,1,0,2,0
20718,32,163.0,0,0,2,1
20719,51,1694.0,0,0,2,1
20720,31,391.0,0,0,2,1
20721,46,111.0,0,0,2,1
20722,31,4720.0,1,0,2,0
20723,32,-413.0,1,0,2,0
20724,35,46.0,1,0,2,0
20725,52,36.0,0,0,2,1
20726,40,42.0,0,0,2,1
20727,45,-571.0,0,0,2,1
20728,60,3563.0,0,0,2,1
20729,54,284.0,0,0,4,1
20730,59,235.0,0,0,2,1
20731,57,160.0,0,0,2,1
20732,54,309.0,0,0,2,1
20733,52,-892.0,1,0,2,0
20734,51,21.0,0,1,2,1
20735,35,-180.0,0,1,2,1
20736,51,79.0,0,0,2,1
20737,31,-405.0,1,1,2,0
20738,32,34646.0,0,0,9,1
20739,41,216.0,0,0,2,1
20740,32,297.0,0,0,2,1
20741,51,14215.0,0,0,2,1
20742,49,3392.0,0,0,2,1
20743,33,390.0,0,0,2,1
20744,39,28433.0,0,0,2,1
20745,45,6542.0,1,0,4,0
20746,36,59.0,0,0,2,1
20747,58,4158.0,0,0,2,1
20748,49,640.0,0,0,4,1
20749,38,334.0,1,0,2,0
20750,38,128.0,0,0,5,1
20751,57,2449.0,0,0,2,1
20752,45,324.0,0,0,4,1
20753,51,712.0,0,0,2,1
20754,50,109.0,1,0,2,0
20755,31,170.0,1,1,2,0
20756,45,6691.0,0,0,2,1
20757,54,2225.0,0,1,2,1
20758,34,4367.0,0,0,2,1
20759,56,681.0,0,0,2,1
20760,47,432.0,0,0,2,1
20761,53,230.0,0,1,2,1
20762,53,7132.0,0,0,2,1
20763,55,23.0,0,0,2,1
20764,56,0.0,0,0,4,1
20765,48,145.0,1,0,5,0
20766,33,2302.0,1,0,2,0
20767,35,481.0,0,0,2,1
20768,56,1784.0,0,0,2,1
20769,54,3002.0,0,0,4,1
20770,37,4436.0,0,0,5,1
20771,58,1669.0,0,0,2,1
20772,50,1838.0,1,1,8,0
20773,49,2765.0,0,0,4,1
20774,58,3148.0,0,1,2,1
20775,60,2769.0,0,0,2,1
20776,48,5887.0,0,0,2,1
20777,33,296.0,0,0,4,1
20778,59,782.0,0,1,2,1
20779,32,1337.0,0,0,2,1
20780,50,36.0,0,0,10,1
20781,52,95.0,0,0,2,1
20782,47,48.0,0,0,2,1
20783,58,382.0,0,0,2,1
20784,50,0.0,0,0,2,1
20785,34,2658.0,1,0,2,0
20786,40,372.0,1,0,2,0
20787,51,52.0,0,0,2,1
20788,41,1545.0,0,1,2,1
20789,34,8463.0,0,0,2,1
20790,32,136.0,1,0,2,0
20791,38,3452.0,0,0,2,1
20792,60,1538.0,0,0,2,1
20793,49,67.0,0,1,4,1
20794,34,2521.0,0,0,2,1
20795,55,303.0,0,1,2,1
20796,40,275.0,0,0,4,1
20797,49,737.0,0,0,2,1
20798,51,0.0,0,0,2,1
20799,31,363.0,0,0,2,1
20800,42,0.0,0,0,2,1
20801,51,0.0,0,0,2,1
20802,33,763.0,0,0,8,1
20803,55,0.0,1,1,2,0
20804,42,849.0,0,0,2,1
20805,36,0.0,0,0,5,1
20806,37,-242.0,1,0,6,0
20807,39,-974.0,0,1,4,1
20808,35,2453.0,1,0,2,0
20809,32,493.0,0,0,2,1
20810,51,97.0,0,0,2,1
20811,43,140.0,1,0,2,0
20812,50,10052.0,0,0,2,1
20813,50,4.0,0,0,2,1
20814,55,-31.0,0,1,2,1
20815,58,0.0,0,0,4,1
20816,48,893.0,0,0,2,1
20817,47,769.0,1,0,2,0
20818,39,8.0,0,1,2,1
20819,31,4.0,0,0,2,1
20820,51,805.0,0,0,2,1
20821,41,563.0,1,0,4,0
20822,59,249.0,0,0,5,1
20823,45,144.0,0,0,4,1
20824,52,152.0,0,0,6,1
20825,31,156.0,0,0,7,1
20826,32,1047.0,1,0,6,0
20827,38,227.0,0,0,4,1
20828,48,890.0,0,0,6,1
20829,39,4373.0,1,0,6,0
20830,53,9146.0,0,0,4,1
20831,35,3549.0,1,0,4,0
20832,36,0.0,0,0,8,1
20833,36,9149.0,1,0,3,0
20834,40,66.0,0,0,4,1
20835,30,0.0,1,0,4,0
20836,60,0.0,0,1,4,1
20837,40,95.0,0,0,4,1
20838,33,728.0,1,0,5,0
20839,51,317.0,0,0,4,1
20840,36,1941.0,0,1,4,1
20841,45,206.0,0,0,4,1
20842,47,328.0,0,0,2,1
20843,34,9827.0,1,0,4,0
20844,57,696.0,1,0,6,0
20845,58,627.0,0,0,4,1
20846,36,274.0,0,0,2,1
20847,40,862.0,1,0,2,0
20848,45,113.0,1,1,2,0
20849,52,9139.0,0,0,2,1
20850,53,6170.0,0,0,4,1
20851,43,2383.0,0,0,6,1
20852,47,2642.0,0,0,2,1
20853,59,10054.0,0,0,6,1
20854,59,25947.0,0,0,2,1
20855,33,0.0,0,0,2,1
20856,55,199.0,0,0,17,1
20857,30,635.0,0,0,8,1
20858,34,0.0,1,1,2,0
20859,41,4329.0,1,0,4,0
20860,35,434.0,1,0,2,0
20861,34,-346.0,0,0,4,1
20862,52,556.0,0,0,6,1
20863,35,303.0,0,0,2,1
20864,41,258.0,0,0,6,1
20865,31,6413.0,0,0,2,1
20866,40,143.0,0,0,6,1
20867,44,0.0,0,0,2,1
20868,31,-302.0,0,0,2,1
20869,30,756.0,0,0,4,1
20870,50,400.0,0,0,2,1
20871,32,90.0,0,0,2,1
20872,58,2297.0,0,0,2,1
20873,56,19.0,0,0,2,1
20874,30,877.0,1,1,5,0
20875,48,400.0,1,1,1,0
20876,54,588.0,0,0,1,1
20877,51,3754.0,0,1,3,1
20878,59,1393.0,1,1,1,0
20879,34,16.0,0,0,1,1
20880,43,666.0,0,0,3,1
20881,39,52.0,0,0,1,1
20882,47,183.0,0,0,1,1
20883,48,362.0,0,0,1,1
20884,32,199.0,0,1,1,1
20885,58,3948.0,0,1,1,1
20886,36,114.0,0,0,1,1
20887,32,5122.0,0,0,1,1
20888,30,366.0,0,0,6,1
20889,53,1950.0,0,0,1,1
20890,47,1303.0,0,0,3,1
20891,33,191.0,0,0,2,1
20892,56,1561.0,0,0,1,1
20893,30,388.0,0,0,1,1
20894,30,46.0,0,0,3,1
20895,35,354.0,1,0,1,0
20896,37,887.0,0,0,5,1
20897,30,309.0,0,0,1,1
20898,35,1036.0,0,0,1,1
20899,33,3.0,0,0,3,1
20900,59,474.0,0,0,3,1
20901,34,2195.0,0,0,3,1
20902,41,5389.0,0,0,5,1
20903,42,17.0,0,0,6,1
20904,30,717.0,1,0,3,0
20905,59,3562.0,0,0,1,1
20906,42,1493.0,1,1,1,0
20907,47,582.0,0,0,1,1
20908,43,1201.0,1,1,3,0
20909,50,12.0,1,0,1,0
20910,48,732.0,0,0,1,1
20911,40,823.0,0,0,4,1
20912,35,3481.0,0,0,3,1
20913,47,599.0,1,0,3,0
20914,47,1803.0,1,1,7,0
20915,60,13238.0,0,0,4,1
20916,44,3321.0,0,0,3,1
20917,53,100.0,0,0,4,1
20918,32,1517.0,0,0,3,1
20919,30,574.0,0,0,4,1
20920,30,177.0,0,0,3,1
20921,51,427.0,0,0,8,1
20922,56,16377.0,0,0,8,1
20923,30,1637.0,1,0,3,0
20924,47,1021.0,0,0,3,1
20925,56,397.0,1,0,2,0
20926,54,6376.0,0,0,3,1
20927,36,202.0,0,0,4,1
20928,34,101.0,1,0,5,0
20929,36,396.0,0,0,5,1
20930,32,497.0,1,0,4,0
20931,30,631.0,0,0,3,1
20932,42,1361.0,0,0,5,1
20933,34,2959.0,0,0,5,1
20934,56,379.0,0,0,5,1
20935,40,-239.0,0,0,2,1
20936,37,455.0,1,0,6,0
20937,59,684.0,0,0,13,1
20938,31,1494.0,0,0,12,1
20939,38,120.0,0,0,4,1
20940,45,241.0,0,0,5,1
20941,40,163.0,0,0,7,1
20942,42,1355.0,0,0,6,1
20943,42,525.0,0,0,2,1
20944,58,8332.0,0,0,4,1
20945,50,171.0,0,0,3,1
20946,48,3756.0,0,0,10,1
20947,52,-558.0,0,0,5,1
20948,52,1064.0,0,0,2,1
20949,40,8902.0,1,0,5,0
20950,31,512.0,1,0,3,0
20951,35,178.0,0,0,2,1
20952,38,2117.0,0,0,2,1
20953,51,137.0,0,0,2,1
20954,48,469.0,0,0,2,1
20955,35,467.0,1,0,2,0
20956,30,160.0,0,0,2,1
20957,54,869.0,0,0,2,1
20958,34,903.0,1,0,2,0
20959,36,930.0,0,0,2,1
20960,36,406.0,0,0,2,1
20961,42,27.0,0,0,4,1
20962,58,855.0,0,0,2,1
20963,38,2454.0,1,0,2,0
20964,40,864.0,0,0,2,1
20965,34,-324.0,0,0,4,1
20966,48,732.0,0,0,2,1
20967,39,399.0,1,1,2,0
20968,33,620.0,0,0,2,1
20969,57,3043.0,0,0,2,1
20970,37,2686.0,0,0,4,1
20971,53,427.0,0,1,4,1
20972,39,5574.0,0,0,2,1
20973,43,64.0,1,0,2,0
20974,59,3062.0,1,0,2,0
20975,32,394.0,1,0,2,0
20976,42,13410.0,0,1,2,1
20977,58,2553.0,0,0,2,1
20978,33,68.0,0,0,2,1
20979,48,648.0,0,0,2,1
20980,43,354.0,0,0,10,1
20981,36,3.0,0,0,2,1
20982,35,1717.0,0,0,2,1
20983,57,270.0,0,0,2,1
20984,36,2394.0,0,0,2,1
20985,43,1819.0,0,1,2,1
20986,41,20479.0,0,0,2,1
20987,47,6703.0,0,0,3,1
20988,40,4610.0,0,0,2,1
20989,47,691.0,0,0,2,1
20990,35,688.0,0,0,2,1
20991,35,755.0,0,0,2,1
20992,48,2498.0,0,0,2,1
20993,33,3623.0,0,0,2,1
20994,56,2065.0,0,0,2,1
20995,55,64.0,1,1,6,0
20996,31,414.0,0,0,5,1
20997,43,244.0,0,0,2,1
20998,44,6945.0,0,0,3,1
20999,41,1194.0,0,0,5,1
21000,54,131.0,0,0,2,1
21001,56,179.0,0,0,2,1
21002,35,1189.0,0,1,2,1
21003,30,910.0,0,0,2,1
21004,37,131.0,0,0,2,1
21005,55,3334.0,0,0,4,1
21006,36,25.0,0,0,2,1
21007,54,0.0,0,0,7,1
21008,30,2782.0,0,0,2,1
21009,57,663.0,0,0,2,1
21010,34,-14.0,0,0,2,1
21011,59,316.0,0,0,4,1
21012,39,99.0,0,0,2,1
21013,57,191.0,0,0,4,1
21014,47,2836.0,0,1,2,1
21015,30,1165.0,1,1,2,0
21016,50,490.0,0,0,5,1
21017,47,3681.0,0,0,2,1
21018,57,2625.0,0,0,2,1
21019,32,1038.0,0,0,4,1
21020,40,539.0,0,0,2,1
21021,34,8029.0,1,0,4,0
21022,44,624.0,0,0,2,1
21023,39,668.0,0,0,2,1
21024,33,0.0,0,0,2,1
21025,58,188.0,0,0,2,1
21026,60,2858.0,0,0,2,1
21027,35,0.0,0,1,4,1
21028,36,306.0,0,0,2,1
21029,36,867.0,0,0,2,1
21030,34,416.0,0,0,4,1
21031,51,165.0,1,0,2,0
21032,30,719.0,0,1,2,1
21033,50,961.0,0,1,4,1
21034,37,4332.0,0,0,2,1
21035,32,972.0,0,0,4,1
21036,59,1857.0,0,0,4,1
21037,34,2205.0,0,0,2,1
21038,49,322.0,0,0,2,1
21039,41,388.0,0,0,2,1
21040,52,51.0,0,0,2,1
21041,42,171.0,0,0,2,1
21042,35,495.0,0,0,4,1
21043,33,336.0,0,0,2,1
21044,31,2227.0,0,0,2,1
21045,32,943.0,0,0,2,1
21046,36,3579.0,0,0,2,1
21047,42,245.0,0,0,2,1
21048,48,1344.0,1,1,6,0
21049,31,10112.0,1,0,4,0
21050,56,811.0,0,0,19,1
21051,43,696.0,0,0,8,1
21052,30,1299.0,0,0,2,1
21053,30,4022.0,0,0,2,1
21054,35,331.0,0,0,2,1
21055,47,-9.0,0,0,2,1
21056,31,3322.0,1,0,2,0
21057,54,345.0,0,0,6,1
21058,39,311.0,0,0,2,1
21059,30,135.0,0,0,2,1
21060,33,3264.0,0,0,4,1
21061,58,361.0,0,0,2,1
21062,60,887.0,0,0,2,1
21063,54,3222.0,0,0,2,1
21064,55,4263.0,0,0,2,1
21065,51,429.0,0,0,2,1
21066,45,0.0,0,0,2,1
21067,30,4561.0,1,0,2,0
21068,47,673.0,0,1,6,1
21069,39,1387.0,1,0,2,0
21070,32,3616.0,0,0,2,1
21071,46,648.0,0,0,4,1
21072,57,209.0,0,0,4,1
21073,52,1949.0,0,0,2,1
21074,30,334.0,0,0,2,1
21075,51,276.0,0,0,2,1
21076,59,1021.0,0,0,2,1
21077,30,3905.0,0,0,2,1
21078,31,2916.0,0,0,2,1
21079,38,2813.0,0,0,2,1
21080,55,213.0,0,0,2,1
21081,34,2929.0,0,0,2,1
21082,39,102.0,1,0,2,0
21083,45,586.0,0,0,2,1
21084,42,68.0,0,0,2,1
21085,57,1315.0,0,0,2,1
21086,51,4455.0,0,0,4,1
21087,40,591.0,0,1,6,1
21088,47,232.0,1,1,4,0
21089,34,6529.0,0,0,2,1
21090,44,882.0,0,0,4,1
21091,30,-305.0,0,1,6,1
21092,46,1516.0,0,0,4,1
21093,61,1115.0,0,0,4,1
21094,59,46.0,0,0,2,1
21095,50,697.0,0,0,4,1
21096,37,896.0,0,1,2,1
21097,31,2344.0,1,0,6,0
21098,57,372.0,0,0,4,1
21099,56,1119.0,1,0,2,0
21100,58,3.0,0,0,2,1
21101,35,663.0,0,1,2,1
21102,33,637.0,0,0,2,1
21103,32,1512.0,0,1,4,1
21104,43,4016.0,1,0,2,0
21105,36,318.0,0,0,4,1
21106,45,0.0,0,0,2,1
21107,48,4558.0,0,0,2,1
21108,38,-498.0,0,0,6,1
21109,40,282.0,1,0,4,0
21110,45,0.0,0,0,2,1
21111,43,2616.0,1,0,5,0
21112,46,2118.0,0,0,2,1
21113,33,3255.0,0,0,4,1
21114,43,423.0,0,0,2,1
21115,49,1314.0,0,0,14,1
21116,60,759.0,0,0,2,1
21117,42,36.0,0,0,2,1
21118,30,289.0,1,0,4,0
21119,48,141.0,0,0,8,1
21120,32,169.0,0,0,2,1
21121,60,5.0,0,0,5,1
21122,32,2349.0,0,0,5,1
21123,30,0.0,0,0,2,1
21124,42,626.0,1,0,2,0
21125,60,491.0,0,0,4,1
21126,32,20.0,0,0,2,1
21127,49,0.0,0,0,4,1
21128,46,1533.0,0,1,4,1
21129,46,0.0,0,0,4,1
21130,33,852.0,0,0,8,1
21131,51,311.0,0,0,2,1
21132,34,401.0,0,0,4,1
21133,30,1384.0,1,0,2,0
21134,32,6284.0,0,0,8,1
21135,46,3262.0,0,0,8,1
21136,48,300.0,0,0,4,1
21137,57,6610.0,0,0,2,1
21138,44,0.0,1,1,2,0
21139,38,167.0,0,0,2,1
21140,32,-1.0,0,0,6,1
21141,59,-134.0,0,0,4,1
21142,47,584.0,1,1,2,0
21143,34,3031.0,0,0,6,1
21144,33,8.0,1,0,4,0
21145,36,2195.0,0,0,4,1
21146,47,-150.0,0,0,4,1
21147,56,8163.0,0,0,4,1
21148,44,0.0,0,0,2,1
21149,49,301.0,0,0,2,1
21150,60,3387.0,0,0,2,1
21151,31,31868.0,0,0,6,1
21152,30,114.0,0,0,4,1
21153,47,310.0,1,1,6,0
21154,32,1559.0,1,1,7,0
21155,44,347.0,1,1,2,0
21156,57,4597.0,1,0,4,0
21157,51,25856.0,0,0,2,1
21158,42,0.0,0,0,4,1
21159,50,1138.0,0,0,10,1
21160,42,688.0,0,0,2,1
21161,52,104.0,0,0,2,1
21162,39,2985.0,0,0,2,1
21163,37,588.0,1,0,4,0
21164,34,124.0,0,0,2,1
21165,30,409.0,1,0,4,0
21166,30,188.0,0,0,2,1
21167,46,0.0,0,0,8,1
21168,32,1464.0,0,0,2,1
21169,59,385.0,0,1,2,1
21170,51,-892.0,1,1,2,0
21171,35,-547.0,1,0,2,0
21172,51,71.0,1,0,2,0
21173,36,465.0,0,0,1,1
21174,58,494.0,0,0,10,1
21175,45,567.0,1,0,3,0
21176,33,4728.0,0,0,3,1
21177,50,1200.0,0,0,3,1
21178,34,1262.0,0,0,1,1
21179,58,584.0,1,0,3,0
21180,34,0.0,0,0,3,1
21181,30,0.0,0,1,3,1
21182,34,883.0,0,0,3,1
21183,30,710.0,0,0,8,1
21184,48,125.0,0,0,7,1
21185,58,2705.0,0,0,1,1
21186,60,15.0,0,0,1,1
21187,45,0.0,0,0,2,1
21188,58,-397.0,0,1,1,1
21189,42,327.0,0,0,1,1
21190,48,-83.0,0,0,3,1
21191,57,1969.0,0,0,3,1
21192,36,-393.0,0,0,4,1
21193,52,66653.0,0,0,3,1
21194,37,448.0,0,0,3,1
21195,60,97.0,0,0,4,1
21196,45,2307.0,0,0,3,1
21197,58,8136.0,1,0,3,0
21198,32,1473.0,0,0,7,1
21199,32,303.0,0,0,3,1
21200,31,547.0,0,0,6,1
21201,51,7197.0,0,0,5,1
21202,45,147.0,0,0,3,1
21203,34,454.0,0,0,3,1
21204,33,6748.0,0,0,2,1
21205,31,401.0,0,0,3,1
21206,32,1732.0,1,0,3,0
21207,46,3.0,0,0,4,1
21208,46,456.0,0,1,6,1
21209,35,51.0,0,0,5,1
21210,45,0.0,0,0,4,1
21211,49,687.0,0,0,6,1
21212,48,112.0,0,0,5,1
21213,52,576.0,0,0,3,1
21214,45,240.0,0,0,7,1
21215,60,493.0,0,0,4,1
21216,32,3586.0,0,0,3,1
21217,51,47.0,0,0,4,1
21218,48,869.0,0,0,6,1
21219,31,4247.0,0,0,3,1
21220,30,44.0,0,0,4,1
21221,57,2774.0,0,0,6,1
21222,32,3818.0,0,0,4,1
21223,34,724.0,0,0,7,1
21224,33,0.0,0,0,7,1
21225,47,682.0,0,0,6,1
21226,32,0.0,0,0,4,1
21227,55,3485.0,0,0,4,1
21228,35,-1041.0,1,1,4,0
21229,37,984.0,1,0,4,0
21230,49,271.0,1,0,4,0
21231,60,5421.0,0,0,4,1
21232,54,10.0,1,0,4,0
21233,60,7.0,0,1,5,1
21234,59,574.0,0,0,6,1
21235,59,0.0,0,0,4,1
21236,52,1271.0,0,0,3,1
21237,48,4.0,0,0,4,1
21238,58,519.0,0,0,4,1
21239,52,6429.0,0,0,4,1
21240,40,193.0,0,0,6,1
21241,36,7296.0,1,0,6,0
21242,45,419.0,0,0,4,1
21243,31,63.0,0,0,7,1
21244,35,750.0,1,0,12,0
21245,36,2944.0,0,0,8,1
21246,45,4971.0,0,0,9,1
21247,30,913.0,1,0,4,0
21248,49,154.0,1,0,15,0
21249,55,2678.0,0,1,12,1
21250,30,13763.0,0,0,3,1
21251,45,907.0,0,0,8,1
21252,60,262.0,0,0,4,1
21253,56,2442.0,0,1,7,1
21254,58,37.0,0,0,11,1
21255,60,3122.0,0,0,12,1
21256,43,1413.0,1,0,9,0
21257,48,434.0,0,0,6,1
21258,46,1353.0,0,0,5,1
21259,46,5.0,0,0,3,1
21260,57,490.0,1,0,5,0
21261,51,2323.0,1,1,10,0
21262,51,193.0,0,0,5,1
21263,36,1406.0,1,0,4,0
21264,46,0.0,0,0,4,1
21265,50,569.0,0,1,4,1
21266,45,185.0,0,0,14,1
21267,34,96.0,0,0,4,1
21268,45,1621.0,0,0,8,1
21269,54,11.0,1,1,10,0
21270,36,110.0,0,0,4,1
21271,39,1914.0,0,0,4,1
21272,56,4914.0,0,0,4,1
21273,46,689.0,0,0,7,1
21274,34,176.0,0,0,4,1
21275,55,1901.0,0,0,4,1
21276,36,127.0,0,0,3,1
21277,54,3398.0,1,0,4,0
21278,35,4564.0,0,0,6,1
21279,49,1157.0,0,0,4,1
21280,36,1283.0,0,0,5,1
21281,57,50.0,0,0,3,1
21282,55,512.0,0,0,4,1
21283,48,297.0,0,0,4,1
21284,43,-173.0,0,1,7,1
21285,37,3396.0,0,0,6,1
21286,33,3335.0,0,0,6,1
21287,48,0.0,0,0,3,1
21288,36,324.0,0,0,4,1
21289,44,8402.0,1,0,5,0
21290,35,2306.0,0,0,7,1
21291,35,0.0,0,0,6,1
21292,58,0.0,0,0,17,1
21293,42,1225.0,0,0,3,1
21294,55,987.0,0,0,4,1
21295,36,6.0,1,0,3,0
21296,60,5450.0,0,0,4,1
21297,55,0.0,0,0,4,1
21298,52,52.0,0,1,4,1
21299,47,1979.0,0,0,6,1
