age,balance,housing,loan,campaign
31,3220,no,no,4
32,-5,no,yes,4
35,231,no,no,6
32,5,yes,no,4
41,236,no,no,4
52,385,no,yes,4
48,505,no,no,5
43,10,no,no,16
37,-533,no,no,4
30,7,no,no,4
35,71,no,yes,4
37,725,no,no,13
33,2362,yes,no,4
45,434,no,no,4
34,4687,no,no,19
50,370,yes,no,6
35,0,no,no,20
39,3867,no,no,12
33,362,no,yes,6
60,41,no,no,6
34,297,yes,no,4
36,219,no,no,4
31,0,no,no,6
33,487,yes,no,14
49,0,no,no,6
42,0,no,no,10
51,10150,yes,no,5
57,1113,no,no,20
31,392,no,no,3
55,0,no,no,5
33,469,no,no,9
45,22815,no,no,8
39,1092,no,no,7
36,23,no,no,11
32,0,no,no,3
34,1974,no,no,3
30,1271,yes,no,5
31,25,no,no,16
31,734,no,no,9
52,517,no,no,4
44,0,no,no,4
31,7744,no,no,8
45,0,no,no,2
30,21,no,no,7
39,69,no,no,3
37,-274,yes,no,5
46,326,no,no,7
58,382,no,no,4
31,1,no,no,5
38,257,no,no,10
32,631,no,no,5
30,893,no,no,3
34,1005,no,no,7
35,915,no,yes,3
46,12,no,no,3
56,370,no,no,12
59,745,no,no,9
52,382,no,yes,7
34,479,no,no,2
52,0,no,no,4
54,1111,no,no,9
30,796,no,yes,13
48,957,no,no,5
32,5910,no,no,3
32,0,no,no,9
36,608,no,no,2
36,0,no,yes,14
40,0,no,no,7
36,154,no,no,7
40,3160,no,no,4
36,699,no,no,8
45,10,no,no,7
38,-363,no,no,2
50,0,yes,no,5
32,387,no,no,4
44,7863,no,no,6
41,1757,no,no,13
31,526,no,no,13
52,359,no,no,14
37,0,no,no,6
30,20,no,no,10
39,46,yes,no,10
39,373,no,no,4
50,3558,no,no,10
32,485,no,no,14
32,127,yes,no,17
40,6,no,no,16
45,0,no,no,4
34,1612,no,no,22
38,1272,no,no,6
50,0,no,no,3
39,462,no,no,4
34,296,no,no,13
33,151,yes,no,6
55,56,no,no,6
31,730,no,no,6
45,3460,no,no,4
38,187,no,no,7
50,1503,no,no,12
51,285,yes,yes,8
31,0,no,no,6
48,567,no,no,34
33,0,no,no,4
35,0,no,no,14
34,1632,no,no,6
45,917,no,no,8
35,0,no,no,4
51,3413,no,no,7
49,0,no,no,6
48,386,no,yes,5
37,40,no,no,4
58,0,no,no,13
53,2094,no,yes,6
54,656,yes,yes,6
30,60,no,no,3
52,1158,no,no,4
49,2673,no,no,4
55,39,no,no,5
37,143,no,no,6
37,487,no,yes,15
59,-47,yes,no,4
32,1836,no,no,9
49,-417,no,no,20
59,2396,no,no,6
35,1085,no,no,10
41,6563,no,no,8
38,51,no,no,9
51,1121,no,no,4
52,0,no,no,4
55,2944,no,no,6
40,336,no,no,6
46,836,no,no,4
38,3724,yes,no,10
40,105,yes,yes,9
38,258,no,no,4
47,1647,no,no,13
31,917,yes,no,9
39,0,no,no,4
59,0,no,no,11
44,-84,yes,no,6
35,344,no,no,16
42,1,no,no,13
42,324,yes,no,2
58,2076,no,no,4
33,0,no,no,4
31,36,no,no,2
48,98,no,no,4
59,0,no,no,4
31,313,yes,no,2
35,25,no,no,2
33,7084,no,no,8
48,6748,no,no,3
56,719,no,no,2
41,24,no,no,8
36,30,no,no,2
48,35,no,no,4
44,6485,no,no,19
38,3228,no,no,8
44,639,no,no,12
31,46,no,no,6
42,765,no,no,8
35,362,no,no,4
36,0,no,no,2
43,46,no,no,8
31,24,no,yes,2
36,25,no,no,4
32,2204,no,no,4
53,49,no,no,8
58,-102,yes,yes,10
32,1107,no,no,8
41,128,yes,no,2
59,699,no,no,6
32,0,no,no,2
57,63,no,no,2
32,0,no,no,2
46,0,no,no,2
51,16,yes,yes,2
31,11,no,no,2
30,0,no,no,2
56,297,no,yes,16
31,-175,no,no,15
33,1020,no,no,4
46,0,no,no,5
48,2328,no,no,7
30,569,no,no,12
47,6,no,no,4
52,1697,no,yes,4
33,-173,no,no,4
34,127,no,no,6
51,3726,no,yes,12
40,324,yes,no,6
38,-453,no,yes,9
56,605,no,yes,6
31,522,yes,yes,4
34,-552,yes,no,12
43,0,no,no,6
43,-414,no,no,4
57,104,no,no,5
39,1041,no,no,7
45,692,yes,yes,4
60,91,no,no,4
46,312,no,no,4
46,236,no,no,28
35,-1459,yes,no,14
42,314,no,no,22
50,157,no,no,4
55,1232,no,no,7
55,570,no,no,6
33,385,no,no,28
54,946,no,no,9
31,607,no,no,5
41,875,no,yes,6
55,328,no,yes,4
46,0,no,no,6
52,470,no,no,8
34,-2,no,no,6
56,-1,no,no,23
44,-34,no,yes,13
46,979,no,no,15
39,81,yes,yes,4
49,2809,yes,no,9
36,0,no,no,9
40,269,yes,no,4
34,1057,no,yes,10
60,0,no,no,9
45,34,no,no,7
38,134,no,no,8
38,526,no,no,11
32,356,yes,no,6
32,157,no,no,4
43,-705,yes,no,6
36,96,no,no,15
58,413,no,no,5
31,1788,no,no,15
58,911,no,no,4
42,9324,no,no,4
35,198,no,no,13
30,2,no,no,21
36,0,no,no,11
42,105,no,no,4
59,330,no,no,5
30,194,no,yes,3
33,48,no,no,14
47,209,no,no,6
38,194,no,no,2
51,-17,no,no,6
31,183,no,no,4
46,49,no,no,6
37,39,no,no,3
34,391,no,no,8
44,1138,no,no,3
53,837,no,no,4
30,890,no,no,18
59,213,no,no,3
49,24,no,yes,3
48,164,no,no,4
47,598,no,no,8
44,2541,no,no,3
34,255,no,no,9
34,0,yes,no,7
41,417,no,no,3
49,410,no,no,7
37,309,no,no,15
32,4393,no,no,3
51,7,no,no,18
41,852,yes,yes,10
55,120,no,no,3
32,1868,no,no,16
42,2517,no,no,17
32,1165,no,no,23
48,2321,no,no,7
58,0,no,no,28
31,382,no,no,19
39,816,yes,no,3
42,6383,no,no,5
36,54,yes,no,3
44,682,no,no,3
58,1905,no,no,5
51,260,no,no,5
30,168,no,no,13
31,4979,no,yes,2
56,83,no,no,11
31,347,yes,no,6
32,616,yes,no,7
57,1859,yes,no,5
48,2460,no,no,11
32,5118,yes,no,12
33,1374,yes,yes,12
54,2437,no,no,8
50,334,no,no,3
30,-218,yes,no,15
30,0,yes,no,4
54,124,no,no,11
54,204,no,no,5
56,321,no,no,4
38,3918,no,no,3
45,424,no,no,8
50,0,no,no,7
58,235,no,no,4
50,60,no,yes,8
55,1713,no,no,5
32,109,no,no,3
50,0,no,no,3
53,28,no,no,9
43,0,no,no,19
48,20,no,no,3
37,243,no,no,10
43,2220,no,no,3
46,68,yes,no,3
37,5065,no,no,19
35,753,no,no,9
36,84,no,no,3
53,12,no,no,10
33,1940,no,no,10
31,171,no,no,3
32,930,no,no,7
31,0,no,no,3
40,27,no,no,6
50,376,no,no,3
32,725,no,no,4
40,4594,no,no,5
39,5976,no,no,2
53,253,no,no,6
37,80,no,no,3
33,148,no,no,20
39,113,yes,no,9
40,-1545,no,no,13
34,510,no,no,7
30,4,no,no,3
34,-1,no,no,13
56,4073,no,no,5
31,137,no,no,14
37,298,no,no,5
34,682,no,no,3
37,206,no,no,5
49,276,no,no,5
50,238,no,no,5
55,356,no,no,6
52,190,no,no,3
48,0,no,no,7
40,2,no,no,3
37,430,no,no,4
40,4,no,no,3
47,-315,yes,yes,9
47,1707,no,no,7
54,-102,yes,no,7
33,627,no,no,5
39,0,yes,no,3
32,518,no,no,5
38,0,no,no,3
45,534,no,no,6
35,1194,no,yes,10
38,0,no,no,4
56,1539,no,no,14
30,7870,yes,no,7
30,849,no,no,4
33,2637,no,no,17
58,21,no,no,19
33,1138,no,no,4
31,201,no,no,9
50,715,no,no,13
47,65,no,no,8
33,5943,no,no,8
48,844,no,no,21
32,2629,no,no,4
33,0,no,no,10
46,-11,yes,no,6
43,-278,no,no,8
33,0,yes,yes,6
58,136,no,no,6
30,549,no,no,8
59,1585,no,no,5
30,0,no,no,10
41,2676,no,no,4
32,1134,no,no,4
31,1510,yes,no,14
38,-104,no,no,17
31,357,yes,no,5
58,-146,no,yes,8
41,294,yes,no,14
32,17,no,no,15
60,1138,yes,no,4
31,13,no,no,5
39,45,no,no,4
58,0,no,no,19
56,-123,no,yes,3
34,630,no,no,8
52,-27,no,no,8
36,52,no,no,10
44,-102,no,yes,4
34,0,no,no,11
43,465,no,no,12
36,2473,no,no,4
55,3207,no,no,12
32,2213,no,no,7
46,505,no,no,7
42,29,no,no,11
32,678,no,no,15
39,-204,yes,no,4
43,228,no,no,18
32,27,no,no,3
45,2873,yes,no,16
34,456,yes,yes,8
51,0,no,no,7
34,473,no,no,11
34,1070,no,no,15
40,872,yes,no,4
44,3463,yes,yes,3
51,1573,no,no,18
51,-272,no,yes,5
52,168,no,no,4
57,75,no,no,5
36,0,no,no,4
33,264,no,no,4
53,2262,no,no,8
57,561,no,no,8
32,36,no,no,7
57,3196,no,no,4
31,-6,no,no,6
30,0,no,no,6
56,556,yes,no,4
37,58,no,no,20
35,0,no,no,14
41,1559,no,no,7
34,3486,no,no,10
44,3762,no,no,12
40,170,no,no,24
31,3,no,no,17
41,801,no,no,4
32,2431,no,no,19
37,839,no,yes,11
33,0,no,no,2
33,333,no,no,6
52,-542,no,no,2
49,500,no,yes,2
53,42,no,no,4
54,0,no,no,2
59,866,no,no,3
30,1052,no,no,2
34,-6,no,no,8
42,-105,yes,no,2
59,51,no,no,2
42,1608,no,no,21
43,0,no,no,2
40,1666,yes,no,4
43,2696,yes,no,10
60,0,no,no,2
47,-105,no,no,2
57,75,no,no,2
37,236,no,no,2
42,-671,no,no,2
36,659,no,no,13
55,1233,no,no,2
32,0,no,no,2
49,0,no,no,2
32,156,no,yes,4
31,44,no,no,13
37,1309,yes,no,4
32,2421,yes,no,8
46,0,no,no,2
31,23,no,no,2
33,0,no,no,10
43,0,no,no,2
50,326,no,no,9
50,403,no,no,6
34,1,no,no,2
32,0,no,no,13
46,-3,no,no,2
31,60,no,no,2
45,751,no,no,4
50,1545,no,no,8
31,23,no,no,7
34,0,no,no,4
30,20261,yes,no,10
59,1887,no,no,8
34,786,no,no,11
44,2179,no,no,10
32,632,yes,no,7
32,99,no,no,35
55,185,no,no,4
42,305,yes,no,4
36,278,no,no,16
30,187,no,no,4
53,761,no,yes,6
55,123,no,no,8
50,-997,no,yes,7
43,80,no,no,32
60,486,no,no,4
42,759,no,yes,6
34,46,no,no,17
38,140,no,no,21
37,6743,no,no,13
41,1946,no,no,9
59,0,no,no,15
46,1906,no,no,6
34,0,no,no,10
40,1232,no,no,11
37,859,no,no,15
44,0,no,no,10
30,0,no,no,19
32,0,no,no,12
50,6288,no,no,14
42,1013,no,yes,8
42,37,no,no,16
59,0,no,no,7
44,217,yes,no,4
47,0,no,no,22
52,0,no,no,15
55,0,no,no,28
44,65,no,no,11
59,82,no,no,6
46,568,no,no,4
44,134,no,no,4
53,5603,no,no,6
39,0,no,no,25
35,89,no,no,28
48,197,no,no,8
36,837,no,no,6
33,6174,no,no,14
51,7175,no,no,14
32,890,yes,yes,10
37,163,no,yes,24
42,3,no,no,26
43,241,no,no,10
42,59,no,no,13
39,315,no,no,4
32,-262,yes,no,24
52,163,no,no,6
31,81,no,no,2
47,225,no,no,4
32,864,yes,no,19
40,0,no,no,20
48,1548,no,no,5
54,0,no,no,6
43,3327,no,no,19
48,0,no,no,16
55,879,no,no,8
37,729,no,no,8
36,-158,yes,no,7
58,7881,no,no,8
31,0,no,no,15
31,35,no,no,16
56,1333,no,no,14
49,2420,yes,no,13
34,0,no,no,13
38,173,no,no,8
31,0,no,no,15
33,111,no,no,23
40,84,no,no,8
33,0,no,no,17
32,211,no,no,7
34,0,no,no,6
30,17,no,no,6
50,0,no,no,4
55,668,no,no,6
60,1690,no,no,11
53,37,no,no,9
45,-183,yes,yes,13
53,65,no,no,18
31,0,no,no,16
34,-173,no,no,2
54,1258,no,no,14
34,6766,no,no,5
48,2499,no,no,3
37,0,no,no,1
45,377,no,no,23
33,77,no,no,6
33,1530,no,no,25
48,0,no,no,23
53,658,no,no,25
52,1645,no,no,1
32,8047,yes,no,13
33,436,no,no,8
39,0,no,no,17
35,75,no,no,19
51,279,no,no,3
34,4348,yes,no,8
35,230,no,no,1
30,167,no,no,14
52,118,no,no,20
48,323,no,no,10
36,97,no,no,17
30,3028,yes,no,5
57,-157,no,no,9
55,-2,no,no,1
30,0,no,no,9
48,71,no,no,3
45,396,no,no,1
36,200,no,no,1
36,466,no,no,1
31,713,no,no,1
41,1788,no,no,1
33,755,yes,no,12
34,298,no,no,10
43,370,no,no,5
31,459,no,no,14
45,240,no,no,4
32,723,no,no,27
32,-300,no,no,9
38,0,no,no,18
42,0,no,no,13
52,136,no,no,5
40,558,no,no,5
53,15,no,no,5
39,1522,yes,no,8
54,111,no,no,13
34,33,no,no,1
35,-108,yes,no,3
45,77,no,no,1
45,12,no,no,3
47,5,no,no,1
34,1863,no,no,1
36,0,no,no,13
30,42,no,no,3
35,0,yes,no,2
35,-78,no,no,13
44,0,no,no,1
34,621,no,no,3
30,81,no,no,1
41,6171,no,no,5
38,0,no,no,12
41,475,yes,no,7
37,552,no,no,1
52,305,no,no,26
43,685,no,no,7
60,45,no,no,5
34,553,no,no,12
34,2032,no,no,12
39,295,no,no,2
44,795,no,no,24
51,605,no,no,14
52,-490,yes,yes,10
40,88,no,no,3
47,1480,no,no,5
40,0,no,no,2
32,813,no,no,7
50,565,yes,yes,3
31,-564,yes,yes,15
33,968,no,yes,10
60,4,no,no,3
33,2,no,no,7
31,0,no,no,31
31,182,no,no,5
33,34,no,no,30
58,6762,no,no,25
49,223,no,no,22
35,556,no,no,8
43,0,no,no,10
44,278,no,no,4
35,353,no,no,9
31,162,no,no,9
33,95,no,no,19
48,81,no,no,9
30,3,no,no,6
43,1077,no,yes,3
59,1425,yes,no,3
51,26,yes,no,3
36,918,no,no,8
49,588,no,no,9
59,4450,no,no,3
42,3501,no,no,22
47,3440,no,no,10
32,35,no,no,6
36,63,no,no,14
60,872,no,no,5
55,159,no,no,1
45,1291,yes,no,17
34,-64,yes,yes,7
32,1011,no,no,10
35,433,no,no,16
30,1286,no,no,12
31,3588,no,no,27
30,0,no,no,7
35,1684,yes,no,8
49,592,no,no,15
35,-30,no,no,2
32,-213,yes,no,7
58,0,no,no,9
30,1239,no,no,5
38,0,no,no,10
35,576,no,no,13
60,3029,no,no,9
36,4542,yes,no,16
56,313,no,no,16
46,292,no,yes,13
43,946,no,no,1
41,195,no,no,1
31,367,no,no,17
48,266,no,no,5
60,-50,no,no,12
36,34,no,yes,1
34,603,no,no,1
58,1326,no,no,1
45,265,no,no,3
39,-17,yes,yes,1
55,55,no,yes,17
32,963,no,no,13
41,4522,no,no,1
32,235,yes,no,6
32,792,no,no,2
31,58,no,no,2
33,2059,no,no,2
36,216,no,no,2
35,634,yes,no,2
38,1029,no,no,2
36,432,yes,no,2
47,961,no,no,11
31,0,no,no,2
49,413,yes,yes,2
59,0,no,no,2
37,4293,yes,no,2
42,0,no,no,12
46,1673,yes,no,10
35,358,no,no,9
51,21614,no,no,20
41,1026,no,no,6
35,56,no,no,12
34,-281,no,no,6
38,82,no,no,13
33,79,no,no,3
36,0,no,no,6
33,58,yes,no,2
31,350,no,no,24
45,373,no,no,11
32,134,no,yes,2
34,0,no,no,2
33,28,no,no,2
47,996,no,no,2
37,1561,no,no,7
35,515,yes,yes,3
37,45,no,no,3
60,614,no,no,3
38,300,no,no,5
38,332,yes,no,2
30,32,no,no,2
47,8,no,no,2
40,194,no,yes,2
47,193,yes,no,2
53,578,no,no,2
48,647,no,no,8
46,1008,no,no,13
36,0,no,no,2
33,452,yes,no,2
56,2925,no,no,6
32,0,no,no,2
35,3490,yes,no,2
32,-1,no,no,2
45,1186,no,no,7
45,54,no,no,3
35,365,no,no,2
37,160,no,no,2
51,462,yes,no,2
35,393,no,no,2
47,0,no,no,6
32,0,no,no,2
35,0,no,no,2
31,471,no,no,2
46,134,no,no,2
49,0,no,no,2
45,865,no,no,4
33,-708,no,no,2
51,255,no,no,2
59,374,no,no,2
48,700,yes,no,2
57,1218,no,no,7
33,599,yes,no,2
39,239,no,no,2
39,109,no,no,2
42,112,no,no,4
37,5,no,no,2
30,0,no,no,2
46,877,no,no,2
33,8,no,no,2
49,0,no,no,2
36,0,no,no,2
31,2070,no,no,2
34,53,yes,yes,2
35,-146,yes,no,2
56,67,no,yes,2
32,284,no,no,2
33,310,no,no,2
48,134,no,no,7
34,96,no,no,2
35,33,no,no,2
32,444,no,no,2
58,74,no,no,2
31,0,no,no,4
33,176,no,no,2
32,0,no,no,2
31,-2,no,no,2
59,1059,no,no,2
48,16,no,no,2
32,769,no,no,2
36,4,yes,no,2
33,118,yes,no,2
38,1314,no,no,2
54,184,no,no,8
39,0,no,no,2
48,105,no,no,2
31,0,no,no,14
56,628,no,no,2
34,943,no,no,4
39,115,no,no,2
31,13,no,no,2
55,430,no,no,4
50,0,no,no,2
45,88,no,no,2
35,171,no,no,2
31,251,no,yes,2
37,-9,no,no,2
34,91,no,no,4
33,233,no,no,2
33,503,no,no,2
55,0,no,no,2
41,0,no,no,2
33,22,no,no,2
46,123,no,no,2
60,219,no,no,2
47,310,no,no,2
31,96,no,no,2
41,2408,no,no,2
46,1685,yes,no,2
47,8480,no,no,9
31,315,no,no,4
34,7,yes,yes,2
45,492,no,no,2
32,500,no,yes,2
49,146,no,no,2
39,36,no,no,2
47,518,no,no,2
59,2595,yes,no,2
48,494,no,no,8
33,0,no,no,2
38,173,no,no,4
33,335,no,no,4
49,10,no,no,2
31,0,no,no,2
46,-852,no,yes,2
33,230,no,yes,2
38,0,no,no,2
59,0,no,no,2
49,102,no,no,2
40,56,no,no,2
32,1179,no,no,2
34,194,no,no,2
54,1059,no,no,8
45,121,no,no,11
30,3849,no,no,2
40,41,no,no,2
42,-166,no,no,4
33,-359,no,no,2
43,257,no,no,6
39,8,no,no,2
40,0,no,no,3
52,214,no,no,3
55,771,no,no,19
35,511,no,no,4
54,1670,no,no,7
45,85,no,no,4
33,842,no,no,4
46,201,no,no,6
31,4800,yes,no,4
46,0,no,yes,6
38,653,no,no,18
34,-506,no,no,16
54,466,no,no,4
34,563,yes,yes,15
44,370,no,yes,4
32,258,yes,no,4
33,1255,no,no,4
41,148,no,no,9
45,292,yes,no,4
41,-120,no,no,4
54,324,no,no,11
49,0,no,no,17
36,268,no,no,12
45,2087,no,no,14
48,-254,no,yes,4
41,5936,no,no,11
41,593,no,no,6
56,665,no,no,12
55,46,no,no,4
36,10,no,no,4
40,185,no,no,4
30,1,no,no,21
35,910,no,no,14
31,8312,no,no,13
59,418,no,no,4
46,117,no,no,2
38,185,no,yes,16
52,0,no,no,2
52,0,no,no,2
45,351,yes,no,2
38,50,no,no,2
40,841,no,yes,2
47,947,no,yes,17
48,1903,no,no,6
38,46,no,no,4
60,221,no,no,4
46,0,no,no,2
34,0,yes,no,4
33,74,no,no,2
47,1056,no,no,2
58,69,no,no,8
47,124,no,no,15
34,347,no,no,14
32,16,no,no,2
31,0,no,no,2
42,-401,yes,no,2
41,88,no,no,2
37,-3,no,no,4
56,4577,no,no,2
52,627,no,no,10
49,1683,no,no,4
36,35,no,no,2
32,224,no,no,4
60,0,no,no,2
49,114,no,no,6
35,385,yes,no,2
36,26,no,no,4
36,861,no,no,2
33,125,no,no,2
34,1795,yes,no,2
37,449,yes,no,4
32,2233,no,no,15
30,124,no,no,4
37,261,no,no,4
45,183,no,no,4
52,64,no,no,2
46,591,no,no,2
46,46,no,no,2
33,23,no,no,4
39,0,no,no,6
49,0,no,no,6
50,0,no,no,2
47,1077,no,no,2
37,373,no,no,10
43,0,no,no,4
53,240,no,no,3
31,7554,no,no,1
35,0,no,no,6
37,41,no,no,5
51,-27,no,no,4
37,0,no,no,12
47,84,no,no,3
57,42,no,no,4
36,2419,no,no,3
32,123,no,no,11
33,32,no,no,7
38,0,no,no,3
51,4695,no,no,10
31,13099,no,no,9
37,3452,yes,no,9
46,212,yes,no,3
53,0,no,no,3
59,1227,no,no,5
34,36,no,no,7
46,-90,no,yes,1
30,1785,no,no,1
49,0,no,no,1
43,0,no,no,1
36,1828,yes,no,1
28,9,yes,no,1
36,-103,yes,yes,1
47,555,yes,yes,1
37,199,yes,no,1
50,12519,yes,no,1
32,9214,no,yes,1
31,79,yes,no,1
52,5303,yes,no,1
52,6,no,no,1
45,1293,yes,yes,1
47,24556,no,no,1
48,1279,no,no,1
43,1258,no,no,1
30,239,no,no,1
34,882,no,yes,1
44,1679,no,no,1
30,1664,yes,no,1
33,882,no,no,1
32,8749,yes,yes,1
42,-247,yes,yes,1
40,1159,no,no,1
33,3444,yes,no,1
58,2199,no,no,1
35,0,yes,no,1
31,7424,yes,no,1
45,5346,yes,yes,1
58,26254,yes,no,1
45,1144,yes,no,1
28,2351,no,no,1
36,2415,yes,no,1
42,164,yes,yes,1
32,5514,no,no,1
28,123,no,yes,1
40,3352,yes,no,1
36,0,yes,no,1
44,429,yes,no,1
51,5254,yes,no,1
56,589,yes,no,1
57,19268,no,no,1
26,1445,no,no,1
40,568,yes,no,1
49,10250,yes,no,1
50,3537,no,no,1
44,1324,yes,no,1
58,1947,no,no,1
37,1967,no,no,1
36,3254,yes,no,1
39,437,yes,no,1
58,3260,no,no,1
27,2329,no,no,1
33,431,yes,no,1
47,12026,yes,no,1
30,1310,no,no,1
39,1757,no,no,1
57,7554,no,no,1
38,385,yes,no,1
43,107,yes,yes,1
34,1012,yes,yes,1
31,352,no,no,1
35,0,yes,no,1
58,372,no,yes,1
39,3912,yes,no,1
60,1801,no,no,1
59,258,yes,no,1
35,7506,yes,no,1
42,314,yes,no,1
43,860,no,no,1
36,6,no,no,1
34,0,yes,no,1
35,3623,no,no,1
43,0,yes,no,1
38,2470,no,no,1
39,1307,yes,no,1
58,3237,no,no,1
27,185,no,no,1
34,1866,no,no,1
41,523,yes,yes,1
60,5041,no,no,1
28,1335,no,yes,1
26,172,no,yes,1
34,0,yes,no,1
56,6619,yes,no,1
34,8,yes,no,1
50,237,no,yes,1
51,3132,no,no,1
26,4683,yes,no,1
31,1331,no,no,1
37,1970,yes,no,1
44,706,no,no,1
59,1026,no,no,1
43,94,yes,yes,1
49,249,no,no,1
48,15,no,no,1
34,1770,yes,no,1
30,12857,yes,no,1
36,3321,yes,no,1
31,2807,no,no,1
28,7,no,no,1
29,572,yes,no,1
33,1956,no,no,1
40,5060,no,no,1
43,35,no,no,1
38,1101,yes,no,1
33,1234,no,no,1
23,40,no,no,1
59,6573,yes,no,1
38,6490,no,no,1
31,163,yes,yes,1
33,1005,yes,no,1
43,2271,no,no,1
40,9916,no,no,1
48,1,no,no,1
47,0,no,no,1
31,585,yes,no,1
33,456,no,no,1
34,676,no,no,1
28,160,no,no,1
34,899,yes,no,1
47,1230,yes,no,1
22,333,no,yes,1
37,1016,yes,yes,1
26,52,no,yes,1
30,873,yes,no,1
43,219,no,no,1
33,206,no,no,1
40,718,yes,yes,1
59,0,no,no,1
30,1243,yes,no,1
32,62,yes,no,1
32,700,no,no,1
31,0,no,no,1
49,3608,yes,no,1
46,677,no,no,1
27,67,no,no,1
35,127,yes,no,1
32,2089,yes,no,1
57,3585,no,no,1
58,4152,yes,no,1
35,943,no,no,1
30,816,yes,no,1
32,937,no,no,1
44,1631,yes,no,1
57,5270,yes,no,1
51,119,no,no,1
51,58,yes,no,1
58,-942,yes,no,1
44,6203,yes,yes,1
54,4028,yes,no,1
57,0,yes,no,1
53,910,no,no,1
35,1577,yes,yes,1
41,7028,no,no,1
50,665,no,no,1
37,421,yes,yes,1
46,1252,yes,yes,1
34,105,yes,no,1
37,8230,yes,no,1
35,94,yes,no,1
49,514,no,no,1
42,71,no,no,1
49,1533,no,no,1
40,5847,no,no,1
42,4960,no,no,1
49,8648,no,no,1
47,228,yes,no,1
40,1623,yes,no,1
36,3296,yes,no,1
47,0,no,no,1
43,1648,no,no,1
56,6798,yes,no,1
55,1402,yes,no,1
54,69,no,no,1
33,200,yes,no,1
56,5282,no,no,1
52,0,yes,yes,1
45,582,no,no,1
51,195,yes,no,1
57,7162,no,no,1
57,1636,no,no,1
58,425,yes,yes,1
55,199,no,no,1
45,1323,yes,no,1
48,3419,yes,no,1
55,103,yes,yes,1
47,1028,no,yes,1
48,17,yes,no,1
39,2598,no,no,1
47,1484,no,no,1
40,1693,yes,no,1
37,411,yes,yes,1
50,4278,no,no,1
38,494,no,no,1
59,231,no,yes,1
54,198,yes,yes,1
32,2516,no,no,1
52,1701,yes,yes,1
48,295,yes,no,1
52,1274,yes,no,1
57,1878,yes,no,1
43,3305,yes,no,1
45,1,yes,no,1
30,2785,no,yes,1
46,-292,yes,no,1
40,8969,yes,no,1
52,2901,no,no,2
53,65,no,no,1
49,1114,no,no,1
45,1477,yes,no,1
54,465,yes,yes,1
49,0,yes,no,1
39,401,yes,no,1
39,3324,no,no,1
54,2440,no,yes,1
57,0,yes,yes,1
37,0,no,no,1
42,477,yes,yes,2
39,1654,no,no,1
57,0,no,no,1
48,4656,no,no,1
46,191,yes,no,1
39,108,no,no,1
49,64,no,no,1
58,0,yes,no,1
43,1865,yes,no,1
48,17,yes,yes,1
44,1034,no,no,1
49,7,yes,yes,1
37,5447,yes,yes,1
44,275,no,no,1
40,17,no,no,1
43,0,yes,no,1
57,1540,yes,no,1
34,751,yes,yes,1
31,1454,no,no,1
58,2764,no,no,1
30,5381,no,no,1
50,0,yes,yes,1
57,1749,no,no,2
40,0,yes,yes,1
39,313,yes,no,1
33,0,yes,no,1
41,1272,yes,no,1
38,1875,no,no,1
46,-60,no,no,1
59,6284,yes,no,1
44,0,no,no,1
57,1469,yes,no,1
49,2655,no,no,1
57,1694,yes,no,1
51,0,no,no,1
58,318,yes,no,1
48,0,no,yes,1
35,1718,yes,yes,1
49,1084,yes,no,1
54,5249,yes,no,1
55,2410,yes,no,1
50,633,no,yes,1
42,35,yes,yes,1
38,0,yes,yes,1
37,0,yes,no,1
49,17432,no,no,1
47,4403,yes,yes,1
46,0,yes,no,1
52,2063,yes,no,1
42,69,yes,yes,1
33,326,yes,no,1
47,410,yes,yes,1
51,113,yes,no,1
56,2749,yes,yes,1
51,209,no,no,1
55,926,yes,no,1
40,856,yes,no,1
50,246,yes,no,1
48,32,yes,yes,2
54,209,no,yes,1
41,0,yes,no,1
42,4466,no,no,2
54,0,no,no,1
58,7387,no,no,1
50,5420,yes,no,1
45,1415,yes,no,1
46,1448,no,no,1
49,272,yes,yes,1
40,5766,yes,yes,2
30,101,yes,no,1
50,4,yes,yes,3
58,0,no,no,1
39,500,yes,no,1
36,5057,yes,no,1
34,5827,no,no,2
41,3013,yes,no,1
59,283,no,yes,1
52,3094,yes,no,1
40,5010,no,no,1
58,4962,no,yes,1
54,7089,no,no,1
46,2348,no,no,1
50,2479,no,no,1
54,865,yes,no,1
56,450,no,no,1
34,1265,yes,no,1
57,738,no,no,1
54,191,yes,yes,1
48,8106,no,no,1
45,30,yes,yes,1
51,518,yes,no,1
56,-155,yes,no,1
59,0,no,no,2
49,12226,yes,no,2
52,48,no,yes,1
53,1364,no,no,1
42,5564,no,no,2
53,720,yes,no,1
54,14107,no,no,1
56,2126,yes,no,1
46,46,no,yes,1
52,5423,no,yes,1
41,-198,yes,no,1
40,1871,yes,no,1
51,-355,yes,yes,2
47,3505,no,no,2
58,8332,no,no,2
50,1575,no,no,1
56,689,yes,no,1
58,-565,yes,yes,2
49,2370,yes,yes,1
42,328,yes,yes,1
52,2578,no,no,1
53,1661,yes,yes,1
49,6493,yes,no,1
57,3760,no,no,1
43,463,yes,no,2
59,135,yes,no,1
45,77,yes,no,1
52,0,yes,no,1
50,2668,no,no,1
52,1262,no,yes,1
45,20187,yes,no,1
51,135,yes,yes,1
51,1191,no,yes,1
36,7343,no,no,1
58,315,yes,no,2
